item_id|date|category|title|content|sentiment|summary|top_key_freq|tokens|tokens_v2|entities|token_pos|link|photo_link|content_summary
政治_20250505_1|2025-03-31|政治|立院要求國發會報告基金投資案 綠委：已進司法調查、恐越職權|國發基金投資是否踩雷受關注，去（2024）年已證實評估退出牛仔褲大廠如興，也啟動太陽能模組大廠聯合再生退場機制。立法院調查委員會31日要求國發會就2案進行報告，但民進黨立委認為，2案分別已經在司法和監查院調查程序中，若介入調查，恐逾越職權。 民進黨立委鍾佳濱回應，「你要去調查國發基金有沒有不當管理投資，這是調查委員會的本質，但是您要的那些資料，我們給他調的那些資料，沒有講到如興跟聯合再生。」 民進黨立委退席抗議，在開會1個多小時後，主委劉鏡清上台報告，其中針對投如興公司投資後續，該公司高階主管已因違反《證交法》、涉及特別背信等罪嫌遭台北地方法院起訴，正由投保中心代為集體訴訟，國發基金正等待法院審理中。 至於投資聯合再生公司案，國發會強調，並非該公司唯一股東，會持續透過董事代表監督該公司營運，另有關軍方案場案也發函釐清。 國發會主委劉鏡清表示，「針對如興的狀況我做了一個裁示，我們問一下，到底有沒有機會再股價往上走？如果有機會釋股的話，就會造成更大的損失，所以我們決定等待。」 國民黨立委徐欣瑩回應，「在當初決策時就我們所知，你們整個把關看起來是不審慎嚴謹的。」 民眾黨立委黃國昌詢問，「為什麼外審專家都說不要投有問題，那你們還是投了？」 劉鏡清回應，「我覺得這個中間應該有需要去查核的地方。」 國發會強調，未來朝強化投資審議程序、優化合約、提升投資後管理強度，以及精進退場機制來努力；對於公司治理不佳的投資事業，將列為優先釋股的標的。不過，針對投資虧損案件部分，立法院調查委員會仍要求，國發會要在2週內要提出更完整說明報告。|0.19|暫無|[('投資', 8), ('公司', 6), ('國發會', 5), ('立委', 4), ('國發', 3), ('基金', 3), ('委員會', 3), ('民進黨', 3), ('回應', 3), ('劉鏡清', 3), ('機制', 2), ('立法院', 2), ('報告', 2), ('程序', 2), ('管理', 2), ('資料', 2), ('主委', 2), ('地方', 2), ('法院', 2), ('機會', 2)]|['國發', '基金', '投資', '是否', '踩', '雷', '受', '關注', '，', '去', '（', '2024', '）', '年', '已', '證實', '評估', '退出', '牛仔褲', '大', '廠', '如', '興', '，', '也', '啟動', '太陽能', '模組', '大', '廠', '聯合', '再生', '退場', '機制', '。', '立法院', '調查', '委員會', '31日', '要求', '國發會', '就', '2', '案', '進行', '報告', '，', '但', '民進黨', '立委', '認為', '，', '2', '案', '分別', '已經', '在', '司法', '和', '監查院', '調查', '程序', '中', '，', '若', '介入', '調查', '，', '恐', '逾越', '職權', '。', ' ', '民進黨', '立委', '鍾佳濱', '回應', '，', '「', '你', '要', '去', '調查', '國發', '基金', '有沒', '有', '不當', '管理', '投資', '，', '這', '是', '調查', '委員會', '的', '本質', '，', '但是', '您', '要', '的', '那些', '資料', '，', '我們', '給', '他', '調', '的', '那些', '資料', '，', '沒有', '講到', '如興', '跟', '聯合', '再生', '。', '」', ' ', '民進黨', '立委', '退席', '抗議', '，', '在', '開會', '1', '個', '多', '小時', '後', '，', '主委', '劉鏡清', '上台', '報告', '，', '其中', '針對', '投', '如興', '公司', '投資', '後', '續', '，', '該', '公司', '高階', '主管', '已', '因', '違反', '《', '證交法', '》', '、', '涉及', '特別', '背信', '等', '罪嫌', '遭', '台北', '地方', '法院', '起訴', '，', '正', '由', '投', '保', '中心', '代為', '集體', '訴訟', '，', '國發', '基金', '正', '等待', '法院', '審理', '中', '。 ', '至於', '投資', '聯合', '再生', '公司', '案', '，', '國發會', '強調', '，', '並', '非', '該', '公司', '唯一股', '東', '，', '會', '持續', '透過', '董事', '代表', '監督', '該', '公司', '營運', '，', '另', '有關', '軍', '方案', '場案', '也', '發函', '釐清', '。 ', '國發會', '主委', '劉鏡清', '表示', '，', '「', '針對如興', '的', '狀況', '我', '做', '了', '一', '個', '裁示', '，', '我們', '問', '一下，', '到底', '有', '沒', '有', '機會', '再', '股價往上走', '？', '如果', '有', '機會', '釋股', '的', '話', '，', '就', '會', '造成', '更', '大', '的', '損失', '，', '所以', '我們', '決定', '等待', '。', '」', ' ', '國民黨', '立委', '徐欣瑩', '回應', '，', '「', '在', '當初', '決策', '時', '就', '我們', '所', '知', '，', '你們', '整個', '把', '關', '看起來', '是', '不', '審慎', '嚴謹', '的', '。', '」', ' ', '民眾黨立委', '黃國昌', '詢問', '，', '「', '為什麼', '外審專家', '都', '說', '不要', '投', '有', '問題', '，', '那', '你們', '還是', '投', '了', '？', '」', ' ', '劉鏡清', '回應', '，', '「', '我', '覺得', '這', '個', '中間', '應該', '有', '需要', '去', '查核', '的', '地方', '。', '」', ' ', '國發會', '強調', '，', '未來', '朝', '強化', '投資', '審議', '程序', '、', '優化', '合約', '、', '提升', '投資', '後', '管理', '強度', '，', '以及', '精進', '退場', '機制', '來', '努力', '；', '對於', '公司', '治理', '不佳', '的', '投資', '事業', '，', '將', '列為', '優先', '釋股', '的', '標的', '。', '不過', '，', '針對', '投資', '虧損', '案件', '部分', '，', '立法院', '調查', '委員會', '仍', '要求', '，', '國發會', '要', '在', '2', '週', '內', '要', '提出', '更', '完整', '說明', '報告', '。']|['國發', '基金', '牛仔褲', '太陽能', '機制', '立法院', '委員會', '國發會', '報告', '民進黨', '立委', '司法', '監查院', '程序', '職權', '民進黨', '立委', '鍾佳濱', '國發', '基金', '委員會', '本質', '資料', '資料', '民進黨', '立委', '小時', '主委', '劉鏡清', '如興', '公司', '公司', '主管', '證交法', '背信', '罪嫌', '台北', '地方', '法院', '中心', '國發', '基金', '法院', '公司', '國發會', '公司', '董事', '代表', '公司', '方案', '場案', '國發會', '主委', '劉鏡清', '狀況', '機會', '股價往上走', '機會', '損失', '國民黨', '立委', '徐欣瑩', '民眾黨立委', '黃國昌', '外審專家', '問題', '劉鏡清', '地方', '國發會', '程序', '合約', '強度', '機制', '公司', '事業', '標的', '投資', '虧損', '案件', '立法院', '委員會', '國發會', '報告']|[NerToken(word='）年', ner='DATE', idx=(20, 22)), NerToken(word='立法院', ner='ORG', idx=(56, 59)), NerToken(word='31日', ner='DATE', idx=(64, 67)), NerToken(word='國發會', ner='ORG', idx=(69, 72)), NerToken(word='民進黨', ner='ORG', idx=(81, 84)), NerToken(word='監查院', ner='ORG', idx=(99, 102)), NerToken(word='民進黨', ner='ORG', idx=(121, 124)), NerToken(word='鍾佳濱', ner='PERSON', idx=(126, 129)), NerToken(word='民進黨', ner='ORG', idx=(198, 201)), NerToken(word='劉鏡清', ner='PERSON', idx=(220, 223)), NerToken(word='投如興公司', ner='ORG', idx=(232, 237)), NerToken(word='證交法', ner='ORG', idx=(254, 257)), NerToken(word='台北地方法院', ner='ORG', idx=(269, 275)), NerToken(word='國發基金', ner='ORG', idx=(291, 295)), NerToken(word='國發會', ner='ORG', idx=(365, 368)), NerToken(word='劉鏡清', ner='PERSON', idx=(370, 373)), NerToken(word='民黨', ner='ORG', idx=(444, 446)), NerToken(word='徐欣瑩', ner='PERSON', idx=(448, 451)), NerToken(word='民眾黨', ner='ORG', idx=(486, 489)), NerToken(word='黃國昌', ner='PERSON', idx=(491, 494)), NerToken(word='劉鏡清', ner='PERSON', idx=(524, 527)), NerToken(word='立法院', ner='ORG', idx=(636, 639)), NerToken(word='國發會', ner='ORG', idx=(648, 651)), NerToken(word='2週', ner='DATE', idx=(653, 655))]|[('國發', 'Nb'), ('基金', 'Na'), ('投資', 'VC'), ('是否', 'D'), ('踩', 'VC'), ('雷', 'Na'), ('受', 'P'), ('關注', 'VJ'), ('，', 'COMMACATEGORY'), ('去', 'D'), ('（', 'PARENTHESISCATEGORY'), ('2024', 'Neu'), ('）', 'PARENTHESISCATEGORY'), ('年', 'Nf'), ('已', 'D'), ('證實', 'VE'), ('評估', 'VE'), ('退出', 'VCL'), ('牛仔褲', 'Na'), ('大', 'Nc'), ('廠', 'Nc'), ('如', 'P'), ('興', 'Nc'), ('，', 'COMMACATEGORY'), ('也', 'D'), ('啟動', 'VC'), ('太陽能', 'Na'), ('模組', 'VC'), ('大', 'Nc'), ('廠', 'Nc'), ('聯合', 'VC'), ('再生', 'VH'), ('退場', 'VH'), ('機制', 'Na'), ('。', 'PERIODCATEGORY'), ('立法院', 'Nc'), ('調查', 'Nv'), ('委員會', 'Nc'), ('31日', 'Nd'), ('要求', 'VF'), ('國發會', 'Nc'), ('就', 'P'), ('2', 'Neu'), ('案', 'Na'), ('進行', 'VC'), ('報告', 'Na'), ('，', 'COMMACATEGORY'), ('但', 'Cbb'), ('民進黨', 'Nb'), ('立委', 'Na'), ('認為', 'VE'), ('，', 'COMMACATEGORY'), ('2', 'Neu'), ('案', 'Na'), ('分別', 'D'), ('已經', 'D'), ('在', 'P'), ('司法', 'Na'), ('和', 'Caa'), ('監查院', 'Nc'), ('調查', 'Nv'), ('程序', 'Na'), ('中', 'Ng'), ('，', 'COMMACATEGORY'), ('若', 'Cbb'), ('介入', 'VC'), ('調查', 'VE'), ('，', 'COMMACATEGORY'), ('恐', 'VK'), ('逾越', 'VJ'), ('職權', 'Na'), ('。', 'PERIODCATEGORY'), (' ', 'WHITESPACE'), ('民進黨', 'Nb'), ('立委', 'Na'), ('鍾佳濱', 'Nb'), ('回應', 'VC'), ('，', 'COMMACATEGORY'), ('「', 'PARENTHESISCATEGORY'), ('你', 'Nh'), ('要', 'D'), ('去', 'D'), ('調查', 'VE'), ('國發', 'Na'), ('基金', 'Na'), ('有沒', 'V_2'), ('有', 'V_2'), ('不當', 'VH'), ('管理', 'VC'), ('投資', 'VC'), ('，', 'COMMACATEGORY'), ('這', 'Nep'), ('是', 'SHI'), ('調查', 'Nv'), ('委員會', 'Nc'), ('的', 'DE'), ('本質', 'Na'), ('，', 'COMMACATEGORY'), ('但是', 'Cbb'), ('您', 'Nh'), ('要', 'VC'), ('的', 'DE'), ('那些', 'Neqa'), ('資料', 'Na'), ('，', 'COMMACATEGORY'), ('我們', 'Nh'), ('給', 'VD'), ('他', 'Nh'), ('調', 'VC'), ('的', 'DE'), ('那些', 'Neqa'), ('資料', 'Na'), ('，', 'COMMACATEGORY'), ('沒有', 'D'), ('講到', 'VE'), ('如興', 'P'), ('跟', 'P'), ('聯合', 'D'), ('再生', 'VH'), ('。', 'PERIODCATEGORY'), ('」', 'PARENTHESISCATEGORY'), (' ', 'WHITESPACE'), ('民進黨', 'Nb'), ('立委', 'Na'), ('退席', 'VA'), ('抗議', 'VE'), ('，', 'COMMACATEGORY'), ('在', 'P'), ('開會', 'VA'), ('1', 'Neu'), ('個', 'Nf'), ('多', 'Neqb'), ('小時', 'Na'), ('後', 'Ng'), ('，', 'COMMACATEGORY'), ('主委', 'Na'), ('劉鏡清', 'Nb'), ('上台', 'VA'), ('報告', 'VE'), ('，', 'COMMACATEGORY'), ('其中', 'Nep'), ('針對', 'P'), ('投', 'Nb'), ('如興', 'Nb'), ('公司', 'Nc'), ('投資', 'VC'), ('後', 'A'), ('續', 'A'), ('，', 'COMMACATEGORY'), ('該', 'Nes'), ('公司', 'Nc'), ('高階', 'A'), ('主管', 'Na'), ('已', 'D'), ('因', 'P'), ('違反', 'VJ'), ('《', 'PARENTHESISCATEGORY'), ('證交法', 'Na'), ('》', 'PARENTHESISCATEGORY'), ('、', 'PAUSECATEGORY'), ('涉及', 'VK'), ('特別', 'VH'), ('背信', 'Na'), ('等', 'Cab'), ('罪嫌', 'Na'), ('遭', 'P'), ('台北', 'Nc'), ('地方', 'Na'), ('法院', 'Nc'), ('起訴', 'VC'), ('，', 'COMMACATEGORY'), ('正', 'D'), ('由', 'P'), ('投', 'VC'), ('保', 'Nc'), ('中心', 'Nc'), ('代為', 'VF'), ('集體', 'A'), ('訴訟', 'Nv'), ('，', 'COMMACATEGORY'), ('國發', 'Nb'), ('基金', 'Na'), ('正', 'D'), ('等待', 'VK'), ('法院', 'Nc'), ('審理', 'VC'), ('中', 'Di'), ('。 ', 'PERIODCATEGORY'), ('至於', 'P'), ('投資', 'VC'), ('聯合', 'D'), ('再生', 'VH'), ('公司', 'Nc'), ('案', 'Na'), ('，', 'COMMACATEGORY'), ('國發會', 'Nc'), ('強調', 'VE'), ('，', 'COMMACATEGORY'), ('並', 'D'), ('非', 'D'), ('該', 'Nes'), ('公司', 'Nc'), ('唯一股', 'A'), ('東', 'Ncd'), ('，', 'COMMACATEGORY'), ('會', 'D'), ('持續', 'VL'), ('透過', 'P'), ('董事', 'Na'), ('代表', 'Na'), ('監督', 'VC'), ('該', 'Nes'), ('公司', 'Nc'), ('營運', 'VA'), ('，', 'COMMACATEGORY'), ('另', 'Nes'), ('有關', 'VJ'), ('軍', 'Na'), ('方案', 'Na'), ('場案', 'Nc'), ('也', 'D'), ('發函', 'VC'), ('釐清', 'VC'), ('。 ', 'PERIODCATEGORY'), ('國發會', 'Nc'), ('主委', 'Na'), ('劉鏡清', 'Nb'), ('表示', 'VE'), ('，', 'COMMACATEGORY'), ('「', 'PARENTHESISCATEGORY'), ('針對如興', 'P'), ('的', 'DE'), ('狀況', 'Na'), ('我', 'Nh'), ('做', 'VC'), ('了', 'Di'), ('一', 'Neu'), ('個', 'Nf'), ('裁示', 'VE'), ('，', 'COMMACATEGORY'), ('我們', 'Nh'), ('問', 'VE'), ('一下，', 'Nd'), ('到底', 'D'), ('有', 'V_2'), ('沒', 'D'), ('有', 'V_2'), ('機會', 'Na'), ('再', 'D'), ('股價往上走', 'Na'), ('？', 'QUESTIONCATEGORY'), ('如果', 'Cbb'), ('有', 'V_2'), ('機會', 'Na'), ('釋股', 'VA'), ('的', 'Cba'), ('話', 'Na'), ('，', 'COMMACATEGORY'), ('就', 'D'), ('會', 'D'), ('造成', 'VG'), ('更', 'Dfa'), ('大', 'VH'), ('的', 'DE'), ('損失', 'Na'), ('，', 'COMMACATEGORY'), ('所以', 'Cbb'), ('我們', 'Nh'), ('決定', 'VE'), ('等待', 'VK'), ('。', 'PERIODCATEGORY'), ('」', 'PARENTHESISCATEGORY'), (' ', 'WHITESPACE'), ('國民黨', 'Nb'), ('立委', 'Na'), ('徐欣瑩', 'Nb'), ('回應', 'VC'), ('，', 'COMMACATEGORY'), ('「', 'PARENTHESISCATEGORY'), ('在', 'P'), ('當初', 'Nd'), ('決策', 'VA'), ('時', 'Ng'), ('就', 'P'), ('我們', 'Nh'), ('所', 'D'), ('知', 'VK'), ('，', 'COMMACATEGORY'), ('你們', 'Nh'), ('整個', 'Neqa'), ('把', 'VA'), ('關', 'Na'), ('看起來', 'D'), ('是', 'SHI'), ('不', 'D'), ('審慎', 'VH'), ('嚴謹', 'VH'), ('的', 'T'), ('。', 'PERIODCATEGORY'), ('」', 'PARENTHESISCATEGORY'), (' ', 'WHITESPACE'), ('民眾黨立委', 'Nb'), ('黃國昌', 'Nb'), ('詢問', 'VE'), ('，', 'COMMACATEGORY'), ('「', 'PARENTHESISCATEGORY'), ('為什麼', 'D'), ('外審專家', 'Na'), ('都', 'D'), ('說', 'VE'), ('不要', 'D'), ('投', 'VJ'), ('有', 'V_2'), ('問題', 'Na'), ('，', 'COMMACATEGORY'), ('那', 'Dk'), ('你們', 'Nh'), ('還是', 'D'), ('投', 'VC'), ('了', 'Di'), ('？', 'QUESTIONCATEGORY'), ('」', 'PARENTHESISCATEGORY'), (' ', 'WHITESPACE'), ('劉鏡清', 'Nb'), ('回應', 'VC'), ('，', 'COMMACATEGORY'), ('「', 'PARENTHESISCATEGORY'), ('我', 'Nh'), ('覺得', 'VK'), ('這', 'Nep'), ('個', 'Nf'), ('中間', 'Ncd'), ('應該', 'D'), ('有', 'V_2'), ('需要', 'VK'), ('去', 'D'), ('查核', 'VE'), ('的', 'DE'), ('地方', 'Na'), ('。', 'PERIODCATEGORY'), ('」', 'PARENTHESISCATEGORY'), (' ', 'WHITESPACE'), ('國發會', 'Nc'), ('強調', 'VE'), ('，', 'COMMACATEGORY'), ('未來', 'Nd'), ('朝', 'P'), ('強化', 'VHC'), ('投資', 'VC'), ('審議', 'Nv'), ('程序', 'Na'), ('、', 'PAUSECATEGORY'), ('優化', 'VHC'), ('合約', 'Na'), ('、', 'PAUSECATEGORY'), ('提升', 'VC'), ('投資', 'VC'), ('後', 'Ng'), ('管理', 'VC'), ('強度', 'Na'), ('，', 'COMMACATEGORY'), ('以及', 'Caa'), ('精進', 'VH'), ('退場', 'VH'), ('機制', 'Na'), ('來', 'D'), ('努力', 'VH'), ('；', 'SEMICOLONCATEGORY'), ('對於', 'P'), ('公司', 'Nc'), ('治理', 'VC'), ('不佳', 'VH'), ('的', 'DE'), ('投資', 'VC'), ('事業', 'Na'), ('，', 'COMMACATEGORY'), ('將', 'D'), ('列為', 'VG'), ('優先', 'D'), ('釋股', 'VA'), ('的', 'DE'), ('標的', 'Na'), ('。', 'PERIODCATEGORY'), ('不過', 'Cbb'), ('，', 'COMMACATEGORY'), ('針對', 'P'), ('投資', 'Na'), ('虧損', 'Na'), ('案件', 'Na'), ('部分', 'Neqa'), ('，', 'COMMACATEGORY'), ('立法院', 'Nc'), ('調查', 'Nv'), ('委員會', 'Nc'), ('仍', 'D'), ('要求', 'VF'), ('，', 'COMMACATEGORY'), ('國發會', 'Nc'), ('要', 'D'), ('在', 'P'), ('2', 'Neu'), ('週', 'Nf'), ('內', 'Ng'), ('要', 'D'), ('提出', 'VC'), ('更', 'Dfa'), ('完整', 'VH'), ('說明', 'VE'), ('報告', 'Na'), ('。', 'PERIODCATEGORY')]|https://news.pts.org.tw/article/744772|https://news-data.pts.org.tw/media/231476/conversions/cover-thumb.jpg|國發基金投資是否踩雷受關注，去（2024）年已證實評估退出牛仔褲大廠如興，也啟動太陽能模組大廠聯合再生退場機制。立法院調查委員會31日要求國發會就2案進行報告，但民進黨立委認為，2案分別已經在司法和監
